                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
 5/09/26 12:30a   18.8   18.9   18.8    93   17.7   3.2    SW   0.54   9.7   WSW   18.8   19.6   19.6    ---   843.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.9    35    8.4   24.4   6.91  .9734     0.00   230    1    100.0   10 
 5/09/26 12:40a   18.8   18.8   18.8    93   17.6   1.6    SW   0.27   9.7   WSW   18.8   19.5   19.5    ---   843.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.8    34    7.9   24.2   6.72  .9740     0.00   232    1    100.0   10 
 5/09/26 12:50a   18.8   18.8   18.7    93   17.6   3.2   WSW   0.54  11.3   WSW   18.8   19.5   19.5    ---   843.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.8    33    7.4   24.1   6.55  .9746     0.00   232    1    100.0   10 
 5/09/26  1:00a   18.7   18.7   18.7    93   17.6   1.6   WSW   0.27  11.3   WSW   18.7   19.4   19.4    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.7    34    7.8   24.1   6.72  .9743     0.00   227    1     99.6   10 
 5/09/26  1:10a   18.7   18.7   18.6    93   17.5   1.6   WSW   0.27  11.3   WSW   18.7   19.4   19.4    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.7    33    7.4   24.1   6.55  .9746     0.00   232    1    100.0   10 
 5/09/26  1:20a   18.6   18.7   18.6    93   17.5   1.6   WSW   0.27   8.0   WSW   18.6   19.3   19.3    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.7    33    7.4   24.1   6.55  .9745     0.00   231    1    100.0   10 
 5/09/26  1:30a   18.6   18.6   18.6    93   17.4   1.6    SW   0.27   9.7    SW   18.6   19.2   19.2    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.7    35    8.2   24.1   6.92  .9737     0.00   227    1     99.6   10 
 5/09/26  1:40a   18.5   18.6   18.5    93   17.3   1.6    SW   0.27  11.3    SW   18.5   19.2   19.2    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.7    34    7.8   24.1   6.72  .9740     0.00   231    1    100.0   10 
 5/09/26  1:50a   18.5   18.5   18.4    93   17.3   1.6    SW   0.27  11.3    SW   18.5   19.2   19.2    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.7    33    7.4   24.1   6.55  .9744     0.00   227    1     99.6   10 
 5/09/26  2:00a   18.4   18.4   18.4    93   17.3   0.0   ---   0.00   0.0   ---   18.4   19.1   19.1    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.7    35    8.2   24.1   6.92  .9740     0.00   231    1    100.0   10 
 5/09/26  2:10a   18.3   18.4   18.3    93   17.2   0.0   ---   0.00   0.0   ---   18.3   18.9   18.9    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.000   24.6    34    7.7   23.9   6.72  .9746     0.00   229    1    100.0   10 
 5/09/26  2:20a   18.3   18.3   18.2    94   17.3   0.0   ---   0.00   0.0   ---   18.3   18.9   18.9    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.000   24.6    35    8.1   24.0   6.92  .9743     0.00   230    1    100.0   10 
 5/09/26  2:30a   18.3   18.3   18.2    94   17.3   0.0    SW   0.00   1.6    SW   18.3   18.9   18.9    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.000   24.6    36    8.5   24.0   7.02  .9740     0.00   231    1    100.0   10 
 5/09/26  2:40a   18.4   18.5   18.3    94   17.4   0.0   WSW   0.00   8.0   WSW   18.4   19.1   19.1    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.000   24.6    34    7.7   23.9   6.72  .9747     0.00   229    1    100.0   10 
 5/09/26  2:50a   18.5   18.6   18.5    94   17.5   3.2    SW   0.54  11.3    SW   18.5   19.2   19.2    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    34    7.7   23.9   6.72  .9745     0.00   232    1    100.0   10 
 5/09/26  3:00a   18.6   18.6   18.5    94   17.6   1.6    SW   0.27  11.3    SW   18.6   19.2   19.2    ---   842.9  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    35    8.1   24.0   6.92  .9740     0.00   231    1    100.0   10 
 5/09/26  3:10a   18.5   18.6   18.5    94   17.5   0.0    SW   0.00   6.4    SW   18.5   19.2   19.2    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    34    7.7   23.9   6.72  .9745     0.00   225    1     98.7   10 
 5/09/26  3:20a   18.5   18.5   18.5    94   17.5   0.0    SW   0.00   6.4    SW   18.5   19.2   19.2    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    35    8.1   24.0   6.92  .9744     0.00   233    1    100.0   10 
 5/09/26  3:30a   18.5   18.5   18.5    94   17.5   0.0   ---   0.00   0.0   ---   18.5   19.2   19.2    ---   843.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    36    8.5   24.0   7.02  .9742     0.00   229    1    100.0   10 
 5/09/26  3:40a   18.5   18.5   18.4    94   17.5   1.6    SW   0.27  11.3    SW   18.5   19.2   19.2    ---   843.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    35    8.1   24.0   6.92  .9745     0.00   230    1    100.0   10 
 5/09/26  3:50a   18.4   18.4   18.4    93   17.3   3.2    SW   0.54  11.3    SW   18.4   19.1   19.1    ---   843.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    33    7.3   23.9   6.55  .9753     0.00   231    1    100.0   10 
 5/09/26  4:00a   18.4   18.5   18.4    94   17.5   0.0   ---   0.00   0.0   ---   18.4   19.1   19.1    ---   843.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    34    7.7   23.9   6.72  .9749     0.00   227    1     99.6   10 
 5/09/26  4:10a   18.6   18.6   18.5    93   17.4   0.0   ---   0.00   0.0   ---   18.6   19.2   19.2    ---   843.3  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.7    35    8.2   24.1   6.92  .9743     0.00   231    1    100.0   10 
 5/09/26  4:20a   18.6   18.6   18.6    93   17.5   1.6    SW   0.27   8.0    SW   18.6   19.3   19.3    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    35    8.1   24.0   6.92  .9744     0.00   229    1    100.0   10 
 5/09/26  4:30a   18.6   18.6   18.6    93   17.5   1.6   WSW   0.27  11.3   WSW   18.6   19.3   19.3    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    34    7.7   23.9   6.73  .9750     0.00   231    1    100.0   10 
 5/09/26  4:40a   18.7   18.7   18.6    92   17.3   0.0    SW   0.00   8.0   WSW   18.7   19.3   19.3    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    36    8.5   24.0   7.02  .9739     0.00   231    1    100.0   10 
 5/09/26  4:50a   18.7   18.7   18.7    92   17.3   0.0    SW   0.00   6.4    SW   18.7   19.3   19.3    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    36    8.5   23.9   7.03  .9740     0.00   227    1     99.6   10 
 5/09/26  5:00a   18.7   18.7   18.7    92   17.3   1.6    SW   0.27   9.7    SW   18.7   19.3   19.3    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    34    7.7   23.9   6.73  .9748     0.00   232    1    100.0   10 
 5/09/26  5:10a   18.7   18.7   18.7    91   17.2   1.6    SW   0.27   8.0    SW   18.7   19.3   19.3    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    33    7.2   23.8   6.55  .9751     0.00   229    1    100.0   10 
 5/09/26  5:20a   18.7   18.8   18.7    91   17.2   0.0    SW   0.00   8.0    SW   18.7   19.4   19.4    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.6    33    7.2   23.8   6.55  .9750     0.00   231    1    100.0   10 
 5/09/26  5:30a   18.8   18.8   18.7    91   17.3   0.0    SW   0.00   9.7    SW   18.8   19.5   19.5    ---   842.9  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.6    33    7.2   23.8   6.55  .9750     0.00   232    1    100.0   10 
 5/09/26  5:40a   18.7   18.7   18.7    91   17.2   0.0   SSW   0.00   3.2   SSW   18.7   19.4   19.4    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.003   24.6    33    7.2   23.8   6.55  .9751     0.00   228    1    100.0   10 
 5/09/26  5:50a   18.7   18.7   18.7    91   17.2   1.6    SW   0.27   9.7    SW   18.7   19.3   19.3    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    32    6.8   23.8   6.43  .9754     0.00   232    1    100.0   10 
 5/09/26  6:00a   18.7   18.7   18.6    91   17.2   0.0   ---   0.00   0.0   ---   18.7   19.3   19.3    ---   843.0  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    33    7.2   23.8   6.55  .9750     0.00   231    1    100.0   10 
 5/09/26  6:10a   18.6   18.6   18.6    91   17.1   0.0   ---   0.00   0.0   ---   18.6   19.2   19.2    ---   843.1  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    32    6.8   23.9   6.42  .9754     0.00   230    1    100.0   10 
 5/09/26  6:20a   18.5   18.6   18.5    91   17.0   0.0    SW   0.00   3.2   WSW   18.5   19.1   19.1    ---   843.2  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    33    7.3   23.9   6.55  .9751     0.00   231    1    100.0   10 
 5/09/26  6:30a   18.5   18.6   18.4    91   17.0   1.6    SW   0.27   8.0    SW   18.5   19.1   19.1    ---   843.4  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.001   24.6    32    6.8   23.9   6.42  .9757     0.00   228    1    100.0   10 
 5/09/26  6:40a   18.6   18.6   18.6    91   17.1   1.6    SW   0.27   6.4    SW   18.6   19.2   19.2    ---   843.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    32    6.8   23.9   6.42  .9758     0.00   232    1    100.0   10 
 5/09/26  6:50a   18.6   18.6   18.6    91   17.1   1.6    SW   0.27   9.7    SW   18.6   19.2   19.2    ---   843.5  0.00   0.0     0     0.00      0     0.0  0.00   0.0   0.000   0.002   24.6    33    7.3   23.9   6.55  .9755     0.00   231    1    100.0   10 
 5/09/26  7:00a   18.6   18.7   18.6    91   17.1   1.6    SW   0.27   9.7    SW   18.6   19.3   19.3    ---   843.6  0.00   0.0     2     0.03      5     0.0  0.00   0.0   0.000   0.002   24.6    34    7.7   23.9   6.72  .9752     0.00   229    1    100.0   10 
 5/09/26  7:10a   18.7   18.7   18.7    90   17.0   0.0    SW   0.00   4.8    SW   18.7   19.4   19.4    ---   843.7  0.00   0.0     8     0.11     11     0.0  0.00   0.0   0.000   0.003   24.6    34    7.7   23.9   6.72  .9753     0.00   232    1    100.0   10 
 5/09/26  7:20a   18.7   18.8   18.7    90   17.0   0.0    SW   0.00   6.4    SW   18.7   19.4   19.4    ---   843.8  0.00   0.0    17     0.24     23     0.0  0.00   0.0   0.000   0.003   24.6    35    8.1   23.9   6.93  .9753     0.00   226    1     99.1   10 
 5/09/26  7:30a   18.8   18.8   18.8    90   17.1   0.0   ---   0.00   0.0   ---   18.8   19.4   19.4    ---   843.8  0.00   0.0    22     0.32     23     0.0  0.00   0.0   0.000   0.003   24.6    35    8.1   23.9   6.93  .9753     0.00   233    1    100.0   10 
 5/09/26  7:40a   18.9   18.9   18.8    90   17.2   0.0   ---   0.00   0.0   ---   18.9   19.6   19.6    ---   844.0  0.00   0.0    21     0.30     23     0.0  0.00   0.0   0.000   0.004   24.6    33    7.2   23.8   6.55  .9763     0.00   233    1    100.0   10 
 5/09/26  7:50a   19.1   19.1   18.9    90   17.4   0.0    SW   0.00   1.6    SW   19.1   19.8   19.8    ---   844.2  0.00   0.0    25     0.36     26     0.0  0.00   0.0   0.000   0.005   24.6    33    7.2   23.8   6.55  .9764     0.00   228    1    100.0   10 
 5/09/26  8:00a   19.1   19.1   19.1    90   17.4   0.0    SW   0.00   3.2    SW   19.1   19.8   19.8    ---   844.2  0.00   0.0    33     0.47     39     0.0  0.00   0.0   0.000   0.005   24.6    35    8.1   24.0   6.92  .9755     0.03   231    1    100.0   10 
 5/09/26  8:10a   19.2   19.3   19.1    90   17.5   0.0   SSW   0.00   3.2   SSW   19.2   19.9   19.9    ---   844.3  0.00   0.0    46     0.66     54     0.0  0.00   0.0   0.000   0.006   24.6    36    8.5   24.0   7.02  .9753     0.00   226    1     99.1   10 
 5/09/26  8:20a   19.3   19.3   19.2    89   17.4   0.0   SSW   0.00   4.8   SSW   19.3   20.1   20.1    ---   844.3  0.00   0.0    62     0.89     67     1.6  0.11   2.0   0.000   0.007   24.6    36    8.5   24.0   7.02  .9752     0.00   231    1    100.0   10 
 5/09/26  8:30a   19.4   19.6   19.3    89   17.6   1.6     S   0.27   6.4     S   19.4   20.3   20.3    ---   844.3  0.00   0.0    76     1.09     90     1.7  0.12   2.1   0.000   0.008   24.6    37    8.9   24.1   7.22  .9749     0.00   230    1    100.0   10 
 5/09/26  8:40a   19.6   19.7   19.6    89   17.7   0.0     S   0.00   3.2     S   19.6   20.4   20.4    ---   844.2  0.00   0.0   112     1.61    134     1.9  0.14   2.2   0.000   0.009   24.7    36    8.6   24.1   7.02  .9749     0.00   230    1    100.0   10 
 5/09/26  8:50a   19.8   19.8   19.7    89   17.9   0.0    SW   0.00   4.8    SW   19.8   20.7   20.7    ---   844.0  0.00   0.0   159     2.28    192     2.1  0.15   2.5   0.000   0.010   24.9    36    8.8   24.3   7.01  .9738     0.00   231    1    100.0   10 
 5/09/26  9:00a   19.8   19.9   19.8    88   17.8   0.0   SSW   0.00   1.6   SSW   19.8   20.7   20.7    ---   844.0  0.00   0.0   228     3.27    272     2.4  0.17   2.7   0.000   0.010   25.1    33    7.7   24.5   6.55  .9741     0.08   228    1    100.0   10 
 5/09/26  9:10a   20.2   20.6   19.9    87   18.0   0.0    NW   0.00   1.6     W   20.2   21.2   21.2    ---   844.0  0.00   0.0   497     7.12    522     2.8  0.20   3.2   0.000   0.013   25.4    33    8.0   24.7   6.55  .9727     0.00   232    1    100.0   10 
 5/09/26  9:20a   21.1   21.6   20.6    84   18.3   1.6    NW   0.27  11.3    NW   21.1   21.9   21.9    ---   844.0  0.00   0.0   485     6.95    520     3.0  0.21   3.4   0.000   0.019   25.8    32    7.9   25.0   6.38  .9716     0.00   230    1    100.0   10 
 5/09/26  9:30a   21.9   22.3   21.6    81   18.5   1.6    NW   0.27  11.3    NW   21.9   22.7   22.7    ---   844.1  0.00   0.0   538     7.71    552     3.3  0.24   3.7   0.000   0.025   26.1    31    7.7   25.2   6.17  .9710     0.00   230    1    100.0   10 
 5/09/26  9:40a   22.6   22.9   22.3    78   18.6   1.6    NW   0.27   8.0    NW   22.6   23.4   23.4    ---   844.1  0.00   0.0   568     8.14    584     3.6  0.26   4.0   0.000   0.030   26.3    31    7.8   25.3   6.16  .9703     0.00   232    1    100.0   10 
 5/09/26  9:50a   23.2   23.5   22.9    76   18.8   0.0    NW   0.00   6.4    NW   23.2   24.2   24.2    ---   844.3  0.00   0.0   598     8.57    619     3.8  0.27   4.3   0.000   0.034   26.4    31    7.9   25.4   6.16  .9698     0.00   227    1     99.6   10 
 5/09/26 10:00a   23.8   24.1   23.5    75   19.1   0.0   NNW   0.00   9.7   NNW   23.8   24.9   24.9    ---   844.3  0.00   0.0   641     9.19    664     4.1  0.29   4.5   0.000   0.038   26.6    31    8.1   25.6   6.15  .9692     0.36   232    1    100.0   10 
 5/09/26 10:10a   24.3   24.6   24.1    74   19.4   1.6   NNW   0.27   9.7   NNW   24.3   25.6   25.6    ---   844.3  0.00   0.0   612     8.77    696     4.0  0.29   4.7   0.000   0.042   26.8    31    8.2   25.7   6.15  .9685     0.00   227    1     99.6   10 
 5/09/26 10:20a   24.7   24.8   24.6    74   19.7   0.0     N   0.00   6.4   NNW   24.7   25.9   25.9    ---   844.4  0.00   0.0   726    10.41    745     4.8  0.34   5.3   0.000   0.044   26.9    31    8.3   25.8   6.15  .9682     0.00   229    1    100.0   10 
 5/09/26 10:30a   24.9   25.1   24.8    73   19.8   1.6     N   0.27   6.4   NNE   24.9   26.2   26.2    ---   844.5  0.00   0.0   771    11.05    788     5.1  0.36   5.4   0.000   0.046   27.1    31    8.5   26.0   6.15  .9676     0.00   232    1    100.0   10 
 5/09/26 10:40a   25.2   25.3   25.1    69   19.1   0.0     N   0.00   6.4     N   25.2   26.2   26.2    ---   844.4  0.00   0.0   788    11.30    823     5.5  0.39   6.0   0.000   0.047   27.2    31    8.6   26.2   6.15  .9669     0.00   230    1    100.0   10 
 5/09/26 10:50a   25.2   25.4   25.1    68   18.8   0.0    NE   0.00   3.2    NE   25.2   26.1   26.1    ---   844.4  0.00   0.0   807    11.57    826     5.8  0.41   6.2   0.000   0.047   27.3    30    8.2   26.2   6.05  .9671     0.00   232    1    100.0   10 
 5/09/26 11:00a   25.7   25.9   25.4    67   19.1   0.0    NE   0.00   6.4    NE   25.7   26.6   26.6    ---   844.3  0.00   0.0   841    12.06    888     5.9  0.42   6.3   0.000   0.051   27.4    30    8.3   26.3   6.05  .9665     0.48   229    1    100.0   10 
 5/09/26 11:10a   26.1   26.2   25.9    65   19.0   0.0    NE   0.00   1.6    NE   26.1   27.1   27.1    ---   844.1  0.00   0.0   691     9.91    884     5.5  0.39   6.3   0.000   0.054   27.4    31    8.8   26.3   6.15  .9659     0.00   231    1    100.0   10 
 5/09/26 11:20a   26.0   26.2   25.9    66   19.2   0.0   NNW   0.00   1.6    NE   26.0   27.0   27.0    ---   844.0  0.00   0.0   430     6.16    907     5.5  0.39   6.7   0.000   0.053   27.2    30    8.1   26.1   6.05  .9671     0.00   231    1    100.0   10 
 5/09/26 11:30a   25.7   25.9   25.5    68   19.3   0.0    SW   0.00   4.8    SW   25.7   26.7   26.7    ---   843.9  0.00   0.0   889    12.74    914     6.4  0.46   6.9   0.000   0.051   27.2    30    8.1   26.1   6.05  .9669     0.00   230    1    100.0   10 
 5/09/26 11:40a   25.8   26.2   25.5    65   18.8   0.0     W   0.00   6.4     W   25.8   26.7   26.7    ---   843.8  0.00   0.0   810    11.61    896     6.1  0.44   7.1   0.000   0.052   27.2    30    8.1   26.1   6.05  .9666     0.00   231    1    100.0   10 
 5/09/26 11:50a   26.4   26.7   26.2    64   19.0   1.6     W   0.27   8.0     W   26.4   27.3   27.3    ---   843.7  0.00   0.0   862    12.36    965     7.0  0.50   7.6   0.000   0.056   27.2    29    7.6   26.0   5.85  .9671     0.00   230    1    100.0   10 
 5/09/26 12:00p   26.9   27.1   26.7    62   19.0   1.6    SW   0.27   4.8    SW   26.9   27.9   27.9    ---   843.6  0.00   0.0   945    13.55    956     7.3  0.52   7.8   0.000   0.059   27.3    30    8.2   26.2   6.05  .9661     0.51   231    1    100.0   10 
 5/09/26 12:10p   27.2   27.3   27.1    62   19.3   1.6     W   0.27   6.4     W   27.2   28.3   28.3    ---   843.3  0.00   0.0   945    13.55    954     7.4  0.53   7.8   0.000   0.061   27.4    29    7.8   26.2   5.85  .9658     0.00   230    1    100.0   10 
 5/09/26 12:20p   27.3   27.4   27.3    60   18.9   0.0     W   0.00   4.8     W   27.3   28.3   28.3    ---   843.1  0.00   0.0   936    13.42    939     7.6  0.54   7.9   0.000   0.062   27.4    29    7.8   26.2   5.85  .9656     0.00   229    1    100.0   10 
 5/09/26 12:30p   27.7   27.9   27.4    59   19.0   0.0   NNW   0.00   4.8   NNW   27.7   28.8   28.8    ---   843.1  0.00   0.0   944    13.53    967     7.5  0.54   8.0   0.000   0.065   27.4    29    7.8   26.2   5.85  .9655     0.00   232    1    100.0   10 
 5/09/26 12:40p   27.9   27.9   27.9    58   18.9   0.0     N   0.00   8.0   NNE   27.9   29.1   29.1    ---   842.9  0.00   0.0   921    13.20    967     6.4  0.46   7.8   0.000   0.067   27.3    29    7.7   26.2   5.85  .9655     0.00   228    1    100.0   10 
 5/09/26 12:50p   28.1   28.2   27.9    57   18.7   0.0   NNE   0.00   6.4     N   28.1   29.2   29.2    ---   842.8  0.00   0.0   744    10.67   1013     6.6  0.47   7.7   0.000   0.068   27.3    29    7.7   26.1   5.85  .9657     0.00   232    1    100.0   10 
 5/09/26  1:00p   28.4   28.7   28.2    57   19.1   1.6     N   0.27   6.4     N   28.4   29.8   29.8    ---   842.6  0.00   0.0  1013    14.52   1030     7.8  0.56   8.2   0.000   0.070   27.4    28    7.3   26.2   5.72  .9652     0.61   231    1    100.0   10 
 5/09/26  1:10p   28.9   29.2   28.7    55   19.0   1.6   NNE   0.27   8.0   NNE   28.9   30.4   30.4    ---   842.4  0.00   0.0   992    14.22   1011     7.6  0.54   7.9   0.000   0.074   27.6    29    8.0   26.4   5.85  .9639     0.00   229    1    100.0   10 
 5/09/26  1:20p   29.1   29.2   29.1    54   18.9   0.0    NE   0.00   6.4    NE   29.1   30.5   30.5    ---   842.3  0.00   0.0   969    13.89    974     7.5  0.54   7.9   0.000   0.075   27.7    29    8.1   26.6   5.85  .9633     0.00   232    1    100.0   10 
 5/09/26  1:30p   28.9   29.1   28.8    55   18.9   1.6    NE   0.27   9.7    NE   28.9   30.3   30.3    ---   842.2  0.00   0.0   834    11.96    963     7.2  0.51   7.6   0.000   0.073   27.7    29    8.1   26.6   5.85  .9632     0.00   229    1    100.0   10 
 5/09/26  1:40p   29.1   29.2   28.8    53   18.5   0.0    NE   0.00   1.6    NE   29.1   30.3   30.3    ---   842.1  0.00   0.0   246     3.53    468     7.2  0.51   7.6   0.000   0.074   27.8    29    8.2   26.7   5.85  .9626     0.00   228    1    100.0   10 
 5/09/26  1:50p   29.4   29.6   29.2    54   19.2   0.0    NE   0.00   6.4    NE   29.4   30.9   30.9    ---   841.9  0.00   0.0   138     1.98    144     7.2  0.51   7.6   0.000   0.077   27.8    29    8.2   26.7   5.85  .9623     0.00   231    1    100.0   10 
 5/09/26  2:00p   29.8   30.1   29.7    50   18.3   1.6    NE   0.27   6.4     E   29.8   31.0   31.0    ---   841.6  0.00   0.0   126     1.81    127     7.0  0.50   7.5   0.000   0.080   27.8    29    8.2   26.7   5.85  .9621     0.38   227    1     99.6   10 
 5/09/26  2:10p   30.3   30.4   30.1    49   18.4   1.6     E   0.27   8.0     E   30.3   31.6   31.6    ---   841.4  0.00   0.0   266     3.81    506     6.9  0.49   7.4   0.000   0.083   27.7    28    7.5   26.6   5.71  .9627     0.00   231    1    100.0   10 
 5/09/26  2:20p   30.5   30.6   30.4    49   18.6   0.0   NNE   0.00   3.2   NNE   30.5   32.0   32.0    ---   841.2  0.00   0.0   788    11.30    886     6.7  0.48   7.0   0.000   0.084   27.7    29    8.1   26.6   5.85  .9620     0.00   230    1    100.0   10 
 5/09/26  2:30p   30.4   30.6   30.3    50   18.8   0.0   NNE   0.00   1.6   NNE   30.4   31.9   31.9    ---   840.9  0.00   0.0   911    13.06    921     6.2  0.44   6.6   0.000   0.084   27.7    29    8.1   26.6   5.85  .9617     0.00   228    1    100.0   10 
 5/09/26  2:40p   30.6   30.7   30.5    50   19.0   1.6   NNE   0.27  11.3   NNE   30.6   32.3   32.3    ---   840.8  0.00   0.0   468     6.71    919     3.8  0.27   6.1   0.000   0.085   27.7    28    7.5   26.6   5.71  .9620     0.00   234    1    100.0   10 
 5/09/26  2:50p   30.4   30.7   30.3    49   18.5   0.0   NNE   0.00   3.2   NNE   30.4   31.9   31.9    ---   840.6  0.00   0.0   633     9.07    856     4.7  0.34   6.0   0.000   0.084   27.5    28    7.4   26.3   5.72  .9627     0.00   230    1    100.0   10 
 5/09/26  3:00p   30.4   30.7   30.3    47   17.9   1.6    NE   0.27  11.3   NNE   30.4   31.6   31.6    ---   840.6  0.00   0.0   824    11.81    853     5.4  0.39   5.8   0.000   0.084   27.4    28    7.3   26.2   5.72  .9630     0.46   231    1    100.0   10 
 5/09/26  3:10p   30.8   30.9   30.7    46   17.8   1.6     E   0.27   6.4    NE   30.8   31.9   31.9    ---   840.5  0.00   0.0   731    10.48    789     4.1  0.29   5.5   0.000   0.086   27.4    28    7.3   26.2   5.72  .9629     0.00   232    1    100.0   10 
 5/09/26  3:20p   31.1   31.3   30.9    44   17.4   0.0     E   0.00  11.3     E   31.1   31.9   31.9    ---   840.5  0.00   0.0   708    10.15    795     2.8  0.20   3.3   0.000   0.089   27.4    28    7.3   26.2   5.72  .9629     0.00   229    1    100.0   10 
 5/09/26  3:30p   31.4   31.5   31.3    43   17.4   1.6   ENE   0.27   6.4   ENE   31.4   32.4   32.4    ---   840.4  0.00   0.0   407     5.83    786     2.7  0.19   2.9   0.000   0.091   27.4    28    7.3   26.2   5.72  .9628     0.00   231    1    100.0   10 
 5/09/26  3:40p   31.2   31.4   31.1    42   16.8   0.0   NNE   0.00   6.4   NNE   31.2   31.7   31.7    ---   840.2  0.00   0.0   602     8.63    740     2.7  0.19   3.1   0.000   0.090   27.3    28    7.2   26.1   5.73  .9631     0.00   230    1    100.0   10 
 5/09/26  3:50p   31.2   31.3   31.1    43   17.1   0.0   ENE   0.00   1.6   ENE   31.2   31.8   31.8    ---   840.0  0.00   0.0   284     4.07    501     2.4  0.17   2.8   0.000   0.089   27.2    27    6.6   25.9   5.55  .9635     0.00   227    1     99.6   10 
 5/09/26  4:00p   31.3   31.3   31.2    41   16.5   0.0    NE   0.00   3.2    NE   31.3   31.7   31.7    ---   840.0  0.00   0.0   168     2.41    176     2.3  0.16   2.6   0.000   0.090   27.1    27    6.5   25.8   5.55  .9638     0.36   234    1    100.0   10 
 5/09/26  4:10p   30.9   31.2   30.7    43   16.9   0.0   SSE   0.00   4.8   SSE   30.9   31.5   31.5    ---   839.9  0.00   0.0   148     2.12    155     2.0  0.14   2.3   0.000   0.087   27.0    27    6.4   25.7   5.55  .9641     0.00   225    1     98.7   10 
 5/09/26  4:20p   30.5   30.7   30.3    43   16.5   0.0    SE   0.00   1.6    SE   30.5   31.1   31.1    ---   839.8  0.00   0.0   147     2.11    149     2.0  0.14   2.3   0.000   0.084   26.8    27    6.3   25.6   5.55  .9647     0.00   232    1    100.0   10 
 5/09/26  4:30p   30.2   30.3   30.1    45   16.9   0.0    NE   0.00   4.8    NE   30.2   30.9   30.9    ---   839.7  0.00   0.0   171     2.45    202     1.8  0.13   2.1   0.000   0.082   26.7    27    6.2   25.4   5.55  .9650     0.00   230    1    100.0   10 
